Base_Term,Skill_Term,City,radius,indeed_url,new_jobs_count
Data Analytics,integer Optimization,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=integer Optimization+Data Analytics&l=San Francisco,CA&radius=50",4
Data Scientist,JAVA,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=JAVA+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,JAVA,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=JAVA+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,JavaScript,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=JavaScript+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,JavaScript,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=JavaScript+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,JSON,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=JSON+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,JSON,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=JSON+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,linear algebra,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=linear algebra+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,linear algebra,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=linear algebra+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,Machine Learning,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Machine Learning+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,Machine Learning,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Machine Learning+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,Map/Reduce,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Map/Reduce+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,Map/Reduce,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Map/Reduce+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,mapping,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=mapping+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,mapping,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=mapping+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,Math,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Math+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,Math,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Math+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,Matlab,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Matlab+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,Matlab,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Matlab+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,MCMC,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=MCMC+Data Scientist&l=San Francisco,CA&radius=50",6
Data Analytics,MCMC,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=MCMC+Data Analytics&l=San Francisco,CA&radius=50",3
Data Scientist,Monte-Carlo Statistics,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Monte-Carlo Statistics+Data Scientist&l=San Francisco,CA&radius=50",6
Data Analytics,Monte-Carlo Statistics,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Monte-Carlo Statistics+Data Analytics&l=San Francisco,CA&radius=50",10
Data Scientist,multinomial modeling,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=multinomial modeling+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,multinomial modeling,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=multinomial modeling+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,MySQL,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=MySQL+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,MySQL,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=MySQL+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,neural nets,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=neural nets+Data Scientist&l=San Francisco,CA&radius=50",2
Data Analytics,neural nets,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=neural nets+Data Analytics&l=San Francisco,CA&radius=50",3
Data Scientist,nix,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=nix+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,nix,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=nix+Data Analytics&l=San Francisco,CA&radius=50",1
Data Scientist,NoSQL,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=NoSQL+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,NoSQL,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=NoSQL+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,Objective C,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Objective C+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,Objective C,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Objective C+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,Oracle,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Oracle+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,Oracle,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Oracle+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,Perl,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Perl+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,Perl,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Perl+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,Pig,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Pig+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,Pig,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Pig+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,PostgreSQL,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=PostgreSQL+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,PostgreSQL,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=PostgreSQL+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,Product Development,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Product Development+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,Product Development,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Product Development+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,project management,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=project management+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,project management,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=project management+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,Python,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Python+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,Python,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Python+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,R,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=R+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,R,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=R+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,Rails,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Rails+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,Rails,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Rails+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,real analysis,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=real analysis+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,real analysis,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=real analysis+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,RegEx,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=RegEx+Data Scientist&l=San Francisco,CA&radius=50",1
Data Analytics,RegEx,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=RegEx+Data Analytics&l=San Francisco,CA&radius=50",4
Data Scientist,Ruby,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Ruby+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,Ruby,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Ruby+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,SAS ,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=SAS +Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,SAS ,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=SAS +Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,Simulation,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Simulation+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,Simulation,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Simulation+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,social networks,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=social networks+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,social networks,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=social networks+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,Spatial Statistics,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Spatial Statistics+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,Spatial Statistics,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Spatial Statistics+Data Analytics&l=San Francisco,CA&radius=50",9
Data Scientist,SPSS,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=SPSS+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,SPSS,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=SPSS+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,SQL,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=SQL+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,SQL,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=SQL+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,Stata,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Stata+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,Stata,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Stata+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,statistical graphics,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=statistical graphics+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,statistical graphics,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=statistical graphics+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,Statistics,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Statistics+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,Statistics,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Statistics+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,Structured Data,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Structured Data+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,Structured Data,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Structured Data+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,Surveys and Marketing,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Surveys and Marketing+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,Surveys and Marketing,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Surveys and Marketing+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,SVM,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=SVM+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,SVM,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=SVM+Data Analytics&l=San Francisco,CA&radius=50",7
Data Scientist,Systems Administration,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Systems Administration+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,Systems Administration,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Systems Administration+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,technical writing/publishing,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=technical writing/publishing+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,technical writing/publishing,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=technical writing/publishing+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,Teradata,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Teradata+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,Teradata,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Teradata+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,text mining,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=text mining+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,text mining,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=text mining+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,time-series analysis,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=time-series analysis+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,time-series analysis,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=time-series analysis+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,UNIX ,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=UNIX +Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,UNIX ,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=UNIX +Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,Unstructured Data,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Unstructured Data+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,Unstructured Data,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Unstructured Data+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,Visualisation,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Visualisation+Data Scientist&l=San Francisco,CA&radius=50",4
Data Analytics,Visualisation,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=Visualisation+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,web-based data-viz,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=web-based data-viz+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,web-based data-viz,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=web-based data-viz+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,XML,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=XML+Data Scientist&l=San Francisco,CA&radius=50",0
Data Analytics,XML,"San Francisco,CA",50,"http://www.indeed.com/jobs?q=XML+Data Analytics&l=San Francisco,CA&radius=50",0
Data Scientist,agent-based Simulation,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=agent-based Simulation+Data Scientist&l=Jacksonville,FL&radius=50",0
Data Analytics,agent-based Simulation,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=agent-based Simulation+Data Analytics&l=Jacksonville,FL&radius=50",0
Data Scientist,ANOVA,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=ANOVA+Data Scientist&l=Jacksonville,FL&radius=50",0
Data Analytics,ANOVA,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=ANOVA+Data Analytics&l=Jacksonville,FL&radius=50",0
Data Scientist,Bayes networks,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=Bayes networks+Data Scientist&l=Jacksonville,FL&radius=50",0
Data Analytics,Bayes networks,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=Bayes networks+Data Analytics&l=Jacksonville,FL&radius=50",0
Data Scientist,Bayesian Statistics,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=Bayesian Statistics+Data Scientist&l=Jacksonville,FL&radius=50",0
Data Analytics,Bayesian Statistics,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=Bayesian Statistics+Data Analytics&l=Jacksonville,FL&radius=50",0
Data Scientist,Big Data,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=Big Data+Data Scientist&l=Jacksonville,FL&radius=50",1
Data Analytics,Big Data,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=Big Data+Data Analytics&l=Jacksonville,FL&radius=50",0
Data Scientist,BUGS,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=BUGS+Data Scientist&l=Jacksonville,FL&radius=50",0
Data Analytics,BUGS,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=BUGS+Data Analytics&l=Jacksonville,FL&radius=50",1
Data Scientist,C,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=C+Data Scientist&l=Jacksonville,FL&radius=50",0
Data Analytics,C,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=C+Data Analytics&l=Jacksonville,FL&radius=50",7
Data Scientist,calculus,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=calculus+Data Scientist&l=Jacksonville,FL&radius=50",0
Data Analytics,calculus,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=calculus+Data Analytics&l=Jacksonville,FL&radius=50",0
Data Scientist,cloud tech,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=cloud tech+Data Scientist&l=Jacksonville,FL&radius=50",0
Data Analytics,cloud tech,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=cloud tech+Data Analytics&l=Jacksonville,FL&radius=50",1
Data Scientist,clustering,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=clustering+Data Scientist&l=Jacksonville,FL&radius=50",0
Data Analytics,clustering,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=clustering+Data Analytics&l=Jacksonville,FL&radius=50",2
Data Scientist,continuous Simulation,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=continuous Simulation+Data Scientist&l=Jacksonville,FL&radius=50",0
Data Analytics,continuous Simulation,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=continuous Simulation+Data Analytics&l=Jacksonville,FL&radius=50",1
Data Scientist,convex Optimization,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=convex Optimization+Data Scientist&l=Jacksonville,FL&radius=50",0
Data Analytics,convex Optimization,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=convex Optimization+Data Analytics&l=Jacksonville,FL&radius=50",0
Data Scientist,CSS,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=CSS+Data Scientist&l=Jacksonville,FL&radius=50",0
Data Analytics,CSS,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=CSS+Data Analytics&l=Jacksonville,FL&radius=50",6
Data Scientist,DBA,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=DBA+Data Scientist&l=Jacksonville,FL&radius=50",0
Data Analytics,DBA,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=DBA+Data Analytics&l=Jacksonville,FL&radius=50",1
Data Scientist,decision trees,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=decision trees+Data Scientist&l=Jacksonville,FL&radius=50",0
Data Analytics,decision trees,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=decision trees+Data Analytics&l=Jacksonville,FL&radius=50",0
Data Scientist,design,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=design+Data Scientist&l=Jacksonville,FL&radius=50",0
Data Analytics,design,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=design+Data Analytics&l=Jacksonville,FL&radius=50",0
Data Scientist,discrete Simulation,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=discrete Simulation+Data Scientist&l=Jacksonville,FL&radius=50",0
Data Analytics,discrete Simulation,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=discrete Simulation+Data Analytics&l=Jacksonville,FL&radius=50",0
Data Scientist,Distributed Data,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=Distributed Data+Data Scientist&l=Jacksonville,FL&radius=50",0
Data Analytics,Distributed Data,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=Distributed Data+Data Analytics&l=Jacksonville,FL&radius=50",10
Data Scientist,experimental design,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=experimental design+Data Scientist&l=Jacksonville,FL&radius=50",1
Data Analytics,experimental design,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=experimental design+Data Analytics&l=Jacksonville,FL&radius=50",1
Data Scientist,forecasting,"Jacksonville,FL",50,"http://www.indeed.com/jobs?q=forecasting+Data Scientist&l=Jacksonville,FL&radius=50",0
